Store_name,Address,Timings,Phone_no
4535 M/S. Y 2 ENTERPRISES,"PASIGHAT, 791102",MON-SUN 10:00 AM TO 10:00 PM,8119827029
1831 MANGALORE21021,"MANGALORE, 575003",MON-SUN 10:00 AM TO 10:00 PM,9148236930
1569 CITY CNTR MLR,"MANGALORE, 575001",MON-SUN 10:00 AM TO 10:00 PM,9632902527
1135 MANGALORE,"MANGALORE, 575001",MON-SUN 10:00 AM TO 10:00 PM,8197241514
9145 MAK MALL,"MANGALORE, 575002",MON-SUN 10:00 AM TO 10:00 PM,9538215896
1020 MANGALORE  III,"MANGALORE, 575001",MON-SUN 10:00 AM TO 10:00 PM,9590027563
9142 PALLAVARAM,"CHENNAI, 600043",MON-SUN 10:00 AM TO 10:00 PM,9514797760
9347 BALMATTA MGLR,"MANGALORE, 575001",MON-SUN 10:00 AM TO 10:00 PM,9972542358
1887 HOSUR TOWN,"HOSUR, 635109",MON-SUN 10:00 AM TO 10:00 PM,7019346341
4628 M/S. S & D RETAILING,"HOSUR, 635109",MON-SUN 10:00 AM TO 10:00 PM,7904284794
1062 VELACHERRY,"CHENNAI, 600042",MON-SUN 10:00 AM TO 10:00 PM,9443551416
4457 M/S M R TRADERS,"RAMANAGAR, 562159",MON-SUN 10:00 AM TO 10:00 PM,9945384495
1671 ECR CHENNAI,"CHENNAI, 600041",MON-SUN 10:00 AM TO 10:00 PM,7299062500
1713 OMR CHENNAI,"CHENNAI, 600096",MON-SUN 10:00 AM TO 10:00 PM,8147672566
1893 FIZA BY NEXUS,"MANGALORE, 575001",MON-SUN 10:00 AM TO 10:00 PM,9845528747
1970 HP FIZA BY NXS,"MANGALORE, 575001",MON-SUN 10:00 AM TO 10:00 PM,9632575694
1974 CHROMPET,"CHENNAI, 600044",MON-SUN 10:00 AM TO 10:00 PM,9962000578
1719 MEDAVAKAM,"CHENNAI, 600117",MON-SUN 10:00 AM TO 10:00 PM,9841462564
1610 HDP BANGALORE,"BANGALORE, 635126",MON-SUN 10:00 AM TO 10:00 PM,9940405793
4456 M/S SRI RAGHAVENDRA ENTERPRISE,"ANEKAL, 562106",MON-SUN 10:00 AM TO 10:00 PM,9480608721
9117 TAMBARAM WEST,"CHENNAI, 600045",MON-SUN 10:00 AM TO 10:00 PM,8939890788
1385 TAMBARAM II,"CHENNAI, 600045",MON-SUN 10:00 AM TO 10:00 PM,9444232880
1704 RAJAKILAPAKKAM,"CHENNAI, 600073",MON-SUN 10:00 AM TO 10:00 PM,9094070501
1798 THURAIPAKKAM,"CHENNAI, 600096",MON-SUN 10:00 AM TO 10:00 PM,7358007625
4281 M/S DSK ENTERPRISES,"PERUNGALATHUR, 600063",MON-SUN 10:00 AM TO 10:00 PM,8939883881
9080 MEDAWAKKAM 2,"CHENNAI, 600100",MON-SUN 10:00 AM TO 10:00 PM,9962299427
4332 M/S VARUN TRADING COMPANY,"PUTTUR, 574201",MON-SUN 10:00 AM TO 10:00 PM,9845093781
9078 MARINA MALL,"CHENNAI, 603103",MON-SUN 10:00 AM TO 10:00 PM,9444241032
1898 KANCHEEPURAM,"KANCHIPURAM, 631501",MON-SUN 10:00 AM TO 10:00 PM,9840881717
9090 SOLINGANALLUR,"CHENNAI, 600119",MON-SUN 10:00 AM TO 10:00 PM,9092662666
0328 DULIAJAN,"DULIAJAN, 786602",MON-SUN 10:00 AM TO 10:00 PM,7002368423
0499 TINSUKIA II,"TINSUKIA, 786125",MON-SUN 10:00 AM TO 10:00 PM,8876425268
0325 TINSUKIA (JRV),"TINSUKIA, 786125",MON-SUN 10:00 AM TO 10:00 PM,9435255777
1971 GUDUVANCHERY,"CHENNAI, 603202",MON-SUN 10:00 AM TO 10:00 PM,7411442944
9188 VIERA MALL,"CHENNAI, 603103",MON-SUN 10:00 AM TO 10:00 PM,9442735773
4531 M/S. ANANDA ENTERPRISES,"CHENNAI, 603112",MON-SUN 10:00 AM TO 10:00 PM,9952082813
9077 MARINA MALL HP,"CHENNAI, 603103",MON-SUN 10:00 AM TO 10:00 PM,8682879949
4481 M/S. SHRIJAYA PADAM LLP,"MARAIMALAI NAGAR, 603209",MON-SUN 10:00 AM TO 10:00 PM,9884566473
4566 M/S. ENSON AGENCIES,"ARANI, 632316",MON-SUN 10:00 AM TO 10:00 PM,9994645624
9119 KELAMBAKKAM,"CHENNAI, 603103",MON-SUN 10:00 AM TO 10:00 PM,9600163017
1479 MANDYA,"MANDYA, 571401",MON-SUN 10:00 AM TO 10:00 PM,9740129089
4554 M/S. ANANDA ENTERPRISES,"THIRUPORUR, 603110",MON-SUN 10:00 AM TO 10:00 PM,9952082813
4143 M/S GA(E)RANS ENTERPRISES,"CHENGALPATTU, 603001",MON-SUN 10:00 AM TO 10:00 PM,9380649065
0329 DOOMDOOMA,"DOOMDOOMA, 786125",MON-SUN 10:00 AM TO 10:00 PM,9854766171
4253 M/S T M L AGENCIES,"TIRUPATTUR, 635601",MON-SUN 10:00 AM TO 10:00 PM,9443289450
4112 M/S KASARAGOD SHOPPEE,"KASARAGOD, 671121",MON-SUN 10:00 AM TO 10:00 PM,9446987121
1922 VIJAYNAGAR-MYS,"MYSORE, 570017",MON-SUN 10:00 AM TO 10:00 PM,8197422729
4305 M/S MAHESHWARY TRENDZ,"MARGHERITA, 786181",MON-SUN 10:00 AM TO 10:00 PM,9435138257
1369 TEMPLE ROAD,"MYSORE, 570002",MON-SUN 10:00 AM TO 10:00 PM,9611881577
9110 CITY CNTR MYS,"MYSORE, 570010",MON-SUN 10:00 AM TO 10:00 PM,9900481821
9109 FORUM MALL MYS,"MYSORE, 570010",MON-SUN 10:00 AM TO 10:00 PM,7899981593
1131 VISWESWARNAGAR,"MYSORE, 570008",MON-SUN 10:00 AM TO 10:00 PM,9035303144
9250 SAYYAJI RAO RD,"MYSORE, 570001",MON-SUN 10:00 AM TO 10:00 PM,9980051709
1578 ASHOKA ROAD,"MYSORE, 570001",MON-SUN 10:00 AM TO 10:00 PM,8892864206
9235 HP URS RD-MYSR,"MYSORE, 570001",MON-SUN 10:00 AM TO 10:00 PM,7406153321
1130 STATUE SQUARE,"MYSORE, 570001",MON-SUN 10:00 AM TO 10:00 PM,8123775953
1129 DEVRAJ MARKET,"MYSORE, 570001",MON-SUN 10:00 AM TO 10:00 PM,8546936992
1871 URS RD 3 MYS,"BANGALORE, 570001",MON-SUN 10:00 AM TO 10:00 PM,7019067348
9346 J P NAGAR 2,"BANGALORE, 560078",MON-SUN 10:00 AM TO 10:00 PM,8217811178
1696 MALL OF MYSORE,"MYSORE, 570010",MON-SUN 10:00 AM TO 10:00 PM,8197742727
1133 KUVEMPU NAGAR,"MYSORE, 570023",MON-SUN 10:00 AM TO 10:00 PM,8105277160
4472 M/S. ANANDA ENTERPRISES,"KALPAKKAM, 603102",MON-SUN 10:00 AM TO 10:00 PM,9952082813
1412 KOTTACHERRY,"KANHANGAD, 671315",MON-SUN 10:00 AM TO 10:00 PM,7907377116
4512 M/S. SRI VENKATESWARA AGENCIES,"TIRUVANNAMALAI, 606604",MON-SUN 10:00 AM TO 10:00 PM,9842522223
4604 M/S. SURYA ENTERPRISES,"KOLLEGAL, 571440",MON-SUN 10:00 AM TO 10:00 PM,9972567756
4508 M/S. GOOD VENTURES,"DHARMAPURI, 636701",MON-SUN 10:00 AM TO 10:00 PM,9840649253
4645 M/S. JAI SREE ENTERPRISES,"HARUR, 636903",MON-SUN 10:00 AM TO 10:00 PM,9385939328
4227 M/S PAYYANUR FOOTWEAR,"PAYYANUR, 670307",MON-SUN 10:00 AM TO 10:00 PM,6238549047
4307 M/S LOHIT RETAIL,"TEZU, 792001",MON-SUN 10:00 AM TO 10:00 PM,7767972988
4494 M/S. RAJASHREE ENTERPRISES,"CHAMARAJANAGAR, 571313",MON-SUN 10:00 AM TO 10:00 PM,9900532028
4272 M/S S P FOOTWEAR,"MATTANUR, 670702",MON-SUN 10:00 AM TO 10:00 PM,8884607929
9230 VILLUPURAM,"VILLUPURAM, 605602",MON-SUN 10:00 AM TO 10:00 PM,9942686680
1680 KANNUR,"KANNUR, 670002",MON-SUN 10:00 AM TO 10:00 PM,9188153200
1180 CANNANORE,"KANNUR, 670001",MON-SUN 10:00 AM TO 10:00 PM,9497879666
1731 FORT RD KANNUR,"KANNUR, 670001",MON-SUN 10:00 AM TO 10:00 PM,9495389406
1388 PONDICHERRY II,"PONDICHERRY, 605001",MON-SUN 10:00 AM TO 10:00 PM,9952460071
9227 PODI M G RD II,"PONDICHERRY, 605001",MON-SUN 10:00 AM TO 10:00 PM,9486113841
9083 PROVIDENCE MAL,"PONDICHERRY, 605001",MON-SUN 10:00 AM TO 10:00 PM,9942429004
1182 TELLICHERRY II,"TELLISERRY, 670101",MON-SUN 10:00 AM TO 10:00 PM,9400210549
9156 TELLICHERY,"TELLISERRY, 670001",MON-SUN 10:00 AM TO 10:00 PM,9847145229
4337 M/S DSK ENTERPRISES,"KALLAKURUCHI, 606202",MON-SUN 10:00 AM TO 10:00 PM,8939883881
1933 SARDHA COLLGE,"SALEM, 636016",MON-SUN 10:00 AM TO 10:00 PM,9025371278
9426 S C RD 2 SALEM,"SALEM, 636016",MON-SUN 10:00 AM TO 10:00 PM,9600236176
1345 SALEM A G ROAD,"SALEM, 636001",MON-SUN 10:00 AM TO 10:00 PM,9025371278
4341 M/S HAPPY LAND,"ORKKATTERI, 673501",MON-SUN 10:00 AM TO 10:00 PM,9746607407
1310 CUDDALORE II,"CUDDALORE, 607002",MON-SUN 10:00 AM TO 10:00 PM,8940682021
4602 M/S. NOVEL ASSOCIATES,"SATHYAMANGALAM, 638401",MON-SUN 10:00 AM TO 10:00 PM,9003378668
4128 M/S VATAKARA SHOPPE,"VATAKARA, 673101",MON-SUN 10:00 AM TO 10:00 PM,9447415782
4540 M/S. NAMAZ TRADING,"BALUSSERY, 673612",MON-SUN 10:00 AM TO 10:00 PM,9207874063
4526 M/S. EPISODE FASHIONS LLP,"PERAMBRA, 673525",MON-SUN 10:00 AM TO 10:00 PM,9846646006
4519 M/S. NAT MARKETING,"BHOPAL, 462022",MON-SUN 10:00 AM TO 10:00 PM,9406540258
1303 NEYVELI,"NEYVELI, 607803",MON-SUN 10:00 AM TO 10:00 PM,9600662038
4656 M/S. S V ENTERPRISES,"GOBICHETTIPALAYAM, 638476",MON-SUN 10:00 AM TO 10:00 PM,9443333598
4286 M/S CITY SOLES,"THAMAARASERRY, 673573",MON-SUN 10:00 AM TO 10:00 PM,8943003121
1340 OOTACAMUND,"OOTACAMUND, 643001",MON-SUN 10:00 AM TO 10:00 PM,9443998879
4598 M/S. EPISODE FASHIONS LLP,"KOYILANDY, 673305",MON-SUN 10:00 AM TO 10:00 PM,9846646006
4463 M/S.  S V ENTERPRISES,"THIRUCHENGODE, 637211",MON-SUN 10:00 AM TO 10:00 PM,9443333598
9044 COONOOR,"COONOOR, 643102",MON-SUN 10:00 AM TO 10:00 PM,8825974574
4300 M/S THE BRAND FOOT,"EDAKKARA, 679331",MON-SUN 10:00 AM TO 10:00 PM,9495800002
1343 ERODE II,"ERODE, 638011",MON-SUN 10:00 AM TO 10:00 PM,8838889442
4627 M/S. CITY SOLES,"KODUVALLY, 673572",MON-SUN 10:00 AM TO 10:00 PM,8078582916
9141 ERODE 4,"ERODE, 638011",MON-SUN 10:00 AM TO 10:00 PM,8838889442
4516 M/S. SINGH & SONS,"MARHOWRAH, 841418",MON-SUN 10:00 AM TO 10:00 PM,7004232355
4530 M/S. SRI VENKATESWARA AGENCIES,"METTUPALAYAM, 641301",MON-SUN 10:00 AM TO 10:00 PM,9842522223
4641 M/S. KONGU TRADERS,"PERUNDURAI , 638052",MON-SUN 10:00 AM TO 10:00 PM,9865234730
1548 ELITE ARCADE,"CALICUT, 673001",MON-SUN 10:00 AM TO 10:00 PM,9946474340
9027 MAVOOR ROAD,"CALICUT, 673001",MON-SUN 10:00 AM TO 10:00 PM,9497216219
9125 CHIROOTI ROAD,"CALICUT, 673001",MON-SUN 10:00 AM TO 10:00 PM,8891779885
1418 CALICUT H ROAD,"CALICUT, 673001",MON-SUN 10:00 AM TO 10:00 PM,9744646459
4356 M/S SHRI MURUGAN ASSOCIATES,"NAMAKKAL, 637001",MON-SUN 10:00 AM TO 10:00 PM,9916299944
9041 HILITE MALL,"CALICUT, 673014",MON-SUN 10:00 AM TO 10:00 PM,9497386107
1179 CALICUT,"CALICUT, 673001",MON-SUN 10:00 AM TO 10:00 PM,9605873361
4583 M/S. NOVEL ASSOCIATES,"AVINASHI, 641654",MON-SUN 10:00 AM TO 10:00 PM,9003378668
4363 M/S. KUMARAN ENTERPRISES,"PERAMBALUR, 621212",MON-SUN 10:00 AM TO 10:00 PM,9894474111
9179 COURT RD,"TIRUPUR, 641601",MON-SUN 10:00 AM TO 10:00 PM,9003671456
4237 M/S LEPES,"MANJERI, 676121",MON-SUN 10:00 AM TO 10:00 PM,9447106726
1931 METTUPALYAM,"COIMBATORE, 641029",MON-SUN 10:00 AM TO 10:00 PM,9003441095
9061 PROZONE MALL,"COIMBATORE, 641035",MON-SUN 10:00 AM TO 10:00 PM,9594397333
9089 PROZONE MALL,"COIMBATORE, 641035",MON-SUN 10:00 AM TO 10:00 PM,9043737015
4626 M/S. NOVEL ASSOCIATES,"SULUR, 641402",MON-SUN 10:00 AM TO 10:00 PM,9003378668
1574 PEELAMEDU CBE,"COIMBATORE, 641004",MON-SUN 10:00 AM TO 10:00 PM,9047871159
9264 SAIBABA CLNY 2,"COIMBATORE, 641025",MON-SUN 10:00 AM TO 10:00 PM,9361641848
9260 100FT RD-COIM,"COIMBATORE, 641012",MON-SUN 10:00 AM TO 10:00 PM,9944151629
9021 CROSS CUT ROAD,"COIMBATORE, 641012",MON-SUN 10:00 AM TO 10:00 PM,9597778281
1410 GANDHIPURAM II,"COIMBATORE, 641009",MON-SUN 10:00 AM TO 10:00 PM,9442735773
9043 FUN REPUBLIC,"COIMBATORE, 641004",MON-SUN 10:00 AM TO 10:00 PM,7530055181
9034 HP BROOKEFIELD,"COIMBATORE, 641001",MON-SUN 10:00 AM TO 10:00 PM,9894190935
1780 D B ROAD HP,"COIMBATORE, 641002",MON-SUN 10:00 AM TO 10:00 PM,7094911190
1743 D B ROAD II,"COIMBATORE, 641002",MON-SUN 10:00 AM TO 10:00 PM,7092346314
9332 DB ROAD 3,"COIMBATORE, 641002",MON-SUN 10:00 AM TO 10:00 PM,7418884288
1707 BROOKEFIELD,"COIMBATORE, 641001",MON-SUN 10:00 AM TO 10:00 PM,9894114733
1621 RED CROSS,"COIMBATORE, 641018",MON-SUN 10:00 AM TO 10:00 PM,9842036661
1433 RAMANATHPURAM,"COIMBATORE, 641045",MON-SUN 10:00 AM TO 10:00 PM,9994928672
1334 CM OLD CHUNGAM,"COIMBATORE, 641045",MON-SUN 10:00 AM TO 10:00 PM,6381478973
4506 M/S. SRI VENKATESWARA AGENCIES,"PALLADAM, 641664",MON-SUN 10:00 AM TO 10:00 PM,9842522223
1389 COIM  RAJA ST,"COIMBATORE, 641001",MON-SUN 10:00 AM TO 10:00 PM,7530055181
1533 BIG BAZAR CBE,"COIMBATORE, 641001",MON-SUN 10:00 AM TO 10:00 PM,9894762150
9242 KOTTAKKAL,"KOTTAKKAL, 676503",MON-SUN 10:00 AM TO 10:00 PM,9746097211
1404 TVS ROAD COIM,"COIMBATORE, 641002",MON-SUN 10:00 AM TO 10:00 PM,9788670551
9265 PERINTHALMANNA,"PERITALMANNA, 679322",MON-SUN 10:00 AM TO 10:00 PM,8848857836
4513 M/S. SRI VENKATESWARA AGENCIES,"MAYILADUTHURAI, 609001",MON-SUN 10:00 AM TO 10:00 PM,9842522223
4528 M/S. S V ENTERPRISES,"KARUR, 639002",MON-SUN 10:00 AM TO 10:00 PM,9443333598
1654 KUMBAKONAM II,"KUMBAKONAM, 612001",MON-SUN 10:00 AM TO 10:00 PM,9952308723
1302 KUMBHAKONAM,"KUMBAKONAM, 612001",MON-SUN 10:00 AM TO 10:00 PM,9442903191
9232 KARUR BYPASS,"TRICHY, 620018",MON-SUN 10:00 AM TO 10:00 PM,9789629381
9116 PALGHAT CLG RD,"PALAKKAD, 678506",MON-SUN 10:00 AM TO 10:00 PM,8289833082
1299 TRICHY FORT,"TRICHY, 620002",MON-SUN 10:00 AM TO 10:00 PM,9788422297
9219 PALKAD COIM RD,"PALAKKAD, 678001",MON-SUN 10:00 AM TO 10:00 PM,9446457322
1554 PALGHAT III,"PALAKKAD, 678014",MON-SUN 10:00 AM TO 10:00 PM,9940903457
1567 WEST ROAD,"TRICHY, 620008",MON-SUN 10:00 AM TO 10:00 PM,9788530747
1370 THILLAINAGAR,"TRICHY, 620018",MON-SUN 10:00 AM TO 10:00 PM,8973545849
1348 PALGHAT II,"PALAKKAD, 678014",MON-SUN 10:00 AM TO 10:00 PM,9400263457
1298 TRICHY CANTT,"TRICHY, 620001",MON-SUN 10:00 AM TO 10:00 PM,9688248803
4255 M/S SREE KANDAAS AGENCY,"KARAIKAL, 609602",MON-SUN 10:00 AM TO 10:00 PM,9659811813
4505 M/S. SRI VENKATESWARA AGENCIES,"DHARAPURAM, 638656",MON-SUN 10:00 AM TO 10:00 PM,9842522223
4291 M/S NOOR AGENCIES,"THIRUVERUMBUR, 620013",MON-SUN 10:00 AM TO 10:00 PM,9442420137
1849 KKNGRTRCHY1646,"TRICHY, 620021",MON-SUN 10:00 AM TO 10:00 PM,8870872138
1301 TANJORE,"TANJORE, 613001",MON-SUN 10:00 AM TO 10:00 PM,8220871795
1387 TANJORE II,"TANJORE, 613007",MON-SUN 10:00 AM TO 10:00 PM,9578256502
9247 POLLACHI-3,"POLLACHI, 642001",MON-SUN 10:00 AM TO 10:00 PM,7092346314
9331 RR NGR-TANJORE,"TANJORE, 613007",MON-SUN 10:00 AM TO 10:00 PM,8610418951
1850 RRNAGAR1672,"TANJORE, 613005",MON-SUN 10:00 AM TO 10:00 PM,9894047988
4590 M/S. HYARCH LIFESTYLE,"THRISSUR, 680553",MON-SUN 10:00 AM TO 10:00 PM,9633798167
9157 TRICHUR NORTH,"THRISSUR, 680001",MON-SUN 10:00 AM TO 10:00 PM,9809941752
9254 TRICHUR ROUND,"THRISSUR, 680001",MON-SUN 10:00 AM TO 10:00 PM,9961037395
1178 TRICHUR  II,"THRISSUR, 680001",MON-SUN 10:00 AM TO 10:00 PM,9946388357
4437 M/S SHRIJAYA PADAM LLP,"ODDANCHATRAM, 624619",MON-SUN 10:00 AM TO 10:00 PM,9884566473
4138 M/S JAI ENTERPRISES,"PALANI, 624601",MON-SUN 10:00 AM TO 10:00 PM,9500435450
4205 M/S SELVAM FOOTWEARS,"UDUMALPET, 642126",MON-SUN 10:00 AM TO 10:00 PM,9080313260
1306 DINDUGAL,"DINDUGAL, 624001",MON-SUN 10:00 AM TO 10:00 PM,9443021275
9251 PUDUKOTTAI 2,"PUDUKOTTAI, 622001",MON-SUN 10:00 AM TO 10:00 PM,9787658477
4548 M/S. CENTRAL SHOE STORE,"CHALAKUDY, 680307",MON-SUN 10:00 AM TO 10:00 PM,7907756820
9140 ANGAMALY II,"ANGAMALY, 683572",MON-SUN 10:00 AM TO 10:00 PM,8075342874
1732 PERAMBAVOOR,"PERUMBAVOOR, 683556",MON-SUN 10:00 AM TO 10:00 PM,9809573844
1517 ALWAYE II,"ALUVA, 683101",MON-SUN 10:00 AM TO 10:00 PM,9747358458
1799 KOTHAMANGALAM,"KOTAMANGALAM, 686691",MON-SUN 10:00 AM TO 10:00 PM,7353232088
4449 M/S DSK ENTERPRISES,"THENI, 625531",MON-SUN 10:00 AM TO 10:00 PM,8939883881
1700 LULU BATA,"COCHIN, 682024",MON-SUN 10:00 AM TO 10:00 PM,9632440081
1608 LULU MALL,"COCHIN, 682024",MON-SUN 10:00 AM TO 10:00 PM,9048015439
1304 KARAIKUDI,"KARAIKUDI, 630001",MON-SUN 10:00 AM TO 10:00 PM,9655292895
1478 KAKKANAD KOCHI,"COCHIN, 682030",MON-SUN 10:00 AM TO 10:00 PM,9895743151
1710 PALARIVOTTAM 2,"COCHIN, 682025",MON-SUN 10:00 AM TO 10:00 PM,6362925675
9216 KAKKANAD INFO,"COCHIN, 682037",MON-SUN 10:00 AM TO 10:00 PM,7337604241
1794 MUVATTUPUZHA,"MUVATTUPUZHA, 686673",MON-SUN 10:00 AM TO 10:00 PM,9526735264
1173 KALOOR,"COCHIN, 682017",MON-SUN 10:00 AM TO 10:00 PM,9539323069
4317 M/S FSC STORE,"KOLENCHERY, 682311",MON-SUN 10:00 AM TO 10:00 PM,9947382939
1026 M G ROAD NORTH,"COCHIN, 682035",MON-SUN 10:00 AM TO 10:00 PM,9791821179
1814 CENTRE SQUARE,"COCHIN, 682035",MON-SUN 10:00 AM TO 10:00 PM,9746627856
1171 ERKULM BROADWY,"COCHIN, 682031",MON-SUN 10:00 AM TO 10:00 PM,9740664114
9091 VYTILLA,"COCHIN, 682019",MON-SUN 10:00 AM TO 10:00 PM,9740664114
1030 ERNAKLM M G RD,"COCHIN, 682016",MON-SUN 10:00 AM TO 10:00 PM,8547487321
9231 IYER BUNGALOW,"MADURAI, 625014",MON-SUN 10:00 AM TO 10:00 PM,9865564085
1450 THEVARA,"COCHIN, 682015",MON-SUN 10:00 AM TO 10:00 PM,7012014573
1176 TRIPUNITHURA,"COCHIN, 682301",MON-SUN 10:00 AM TO 10:00 PM,9846555234
1172 COC THOPPUMPDY,"COCHIN, 682005",MON-SUN 10:00 AM TO 10:00 PM,9567479766
1325 MADURAI K K RD,"MADURAI, 625020",MON-SUN 10:00 AM TO 10:00 PM,9080904040
1618 ADR TOWER MDU,"MADURAI, 625010",MON-SUN 10:00 AM TO 10:00 PM,8220604914
9108 THODUPUZHO EKM,"THODUPUZHA, 685584",MON-SUN 10:00 AM TO 10:00 PM,9946198403
1033 TOWN HALL ROAD,"MADURAI, 625001",MON-SUN 10:00 AM TO 10:00 PM,9965130944
1316 EAST VELI ST,"MADURAI, 625001",MON-SUN 10:00 AM TO 10:00 PM,7708899901
1559 ANNANAGAR MDU,"MADURAI, 625020",MON-SUN 10:00 AM TO 10:00 PM,9843335349
1314 NETAJI ROAD,"MADURAI, 625001",MON-SUN 10:00 AM TO 10:00 PM,8072075298
4609 M/S. SRICHAKRA TRADERS,"SIVAGANGA, 630561",MON-SUN 10:00 AM TO 10:00 PM,9486965210
4547 M/S. ESCUBE RETAIL,"THALAYOLAPARAMBU, 686605",MON-SUN 10:00 AM TO 10:00 PM,9447347980
4459 M/S KTM TRADERS,"KATTAPANA, 685508",MON-SUN 10:00 AM TO 10:00 PM,8111870084
4569 M/S. MODERN FIT,"CUMBUM, 626515",MON-SUN 10:00 AM TO 10:00 PM,7305589888
4403 M/S JEFFIN AGENCISE,"PALAI, 686575",MON-SUN 10:00 AM TO 10:00 PM,9747763446
4478 M/S. CENTRAL SHOE STORE,"ERATTUPETTA, 686121",MON-SUN 10:00 AM TO 10:00 PM,7907756820
4348 M/S A SQUARE RETAIL,"CHERTALA, 688524",MON-SUN 10:00 AM TO 10:00 PM,9886742459
4224 M/S SHOE WORLD,"ETTUMANOOR, 686631",MON-SUN 10:00 AM TO 10:00 PM,8111938780
1396 KOTTM BEKAR JN,"KOTTAYAM, 686001",MON-SUN 10:00 AM TO 10:00 PM,9447114211
1032 KOTTAYAM,"KOTTAYAM, 686001",MON-SUN 10:00 AM TO 10:00 PM,8129790914
1992 K K RD-KOTTYAM,"KOTTAYAM, 686001",MON-SUN 10:00 AM TO 10:00 PM,8157968935
1982 KANJIKUZHY,"KOTTAYAM, 686004",MON-SUN 10:00 AM TO 10:00 PM,9539235545
4277 M/S CHAITHRAM FOOTWEARS,"PONKUNNAM, 686506",MON-SUN 10:00 AM TO 10:00 PM,9447495153
1183 ALLEPPEY,"ALLEPPEY, 688011",MON-SUN 10:00 AM TO 10:00 PM,7736317573
1037 ALLEPPEY II,"ALLEPPEY, 688001",MON-SUN 10:00 AM TO 10:00 PM,9633200037
9180 CHANGANASERY 2,"CHANGANASERY, 686101",MON-SUN 10:00 AM TO 10:00 PM,8075563526
4373 M/S KIKI ENTERPRISES,"SIVAKASI, 626123",MON-SUN 10:00 AM TO 10:00 PM,9500442846
1447 DEEPA TOWERS,"THIRUVALLA, 689101",MON-SUN 10:00 AM TO 10:00 PM,9447077481
9189 THIRUVALLA,"THIRUVALLA, 689107",MON-SUN 10:00 AM TO 10:00 PM,9496134936
4251 M/S GOLDEN HYPER MARKET,"RANNI, 689673",MON-SUN 10:00 AM TO 10:00 PM,9447026377
4228 M/S CITY SHOP,"KOZHENCHERY, 689641",MON-SUN 10:00 AM TO 10:00 PM,9995289842
4541 M/S. S V ENTERPRISES,"RAMANATHAPURAM, 623501",MON-SUN 10:00 AM TO 10:00 PM,9443333598
4586 M/S. RK STORES,"RAJAPALAYAM, 626117",MON-SUN 10:00 AM TO 10:00 PM,9443279248
4342 M/S UNITED ENTERPRISES,"PATHANAMTITTA, 689645",MON-SUN 10:00 AM TO 10:00 PM,9497816457
4292 M/S AVRNJOY TRADING PRIVATE LI,"PANDALAM, 689501",MON-SUN 10:00 AM TO 10:00 PM,9567442699
4288 M/S SUMESH ENTERPRISES,"ADOOR, 691523",MON-SUN 10:00 AM TO 10:00 PM,9900359223
1796 KOTTARAKARA,"KOTTARAKARA, 691531",MON-SUN 10:00 AM TO 10:00 PM,7592862823
4375 M/S RK STORES,"TENKASI, 627811",MON-SUN 10:00 AM TO 10:00 PM,9443279248
1693 K MALL,"QUILON, 691001",MON-SUN 10:00 AM TO 10:00 PM,9497363455
1029 QUILON,"QUILON, 691001",MON-SUN 10:00 AM TO 10:00 PM,9645201279
9122 QUILON BEACH,"QUILON, 691001",MON-SUN 10:00 AM TO 10:00 PM,8848991336
1932 POLAYATHODE JN,"QUILON, 691021",MON-SUN 10:00 AM TO 10:00 PM,9526269420
1320 TUTICORIN   II,"TUTICORIN, 628002",MON-SUN 10:00 AM TO 10:00 PM,9443929565
4392 M/S PREMIER ENTERPRISES,"VARKALA, 695141",MON-SUN 10:00 AM TO 10:00 PM,9447740387
1359 PALAYAMKOTTAI,"PALAYAMKOTAI, 627002",MON-SUN 10:00 AM TO 10:00 PM,9842316126
1923 ATINGAL,"ATTINGAL, 695101",MON-SUN 10:00 AM TO 10:00 PM,6282423163
9166 PALAYAMKOTAI-2,"PALAYAMKOTAI, 627002",MON-SUN 10:00 AM TO 10:00 PM,9842776954
4301 M/S J S TRADERS,"VENJARAMOODU, 695607",MON-SUN 10:00 AM TO 10:00 PM,8304920774
4390 M/S VAISHNAVA AGENCIES,"NEDUMANGADU, 695541",MON-SUN 10:00 AM TO 10:00 PM,9037831927
4580 M/S. VAISHNAVA AGENCIES,"KAZHAKOOTTAM-TRIVANDRUM, 695582",MON-SUN 10:00 AM TO 10:00 PM,9037831927
1809 SREEKARIYAM,"TRIVANDRUM, 695017",MON-SUN 10:00 AM TO 10:00 PM,9074698619
1706 PARUTHIPARA,"TRIVANDRUM, 686003",MON-SUN 10:00 AM TO 10:00 PM,9895440864
1323 KESHAVADASPURM,"TRIVANDRUM, 695004",MON-SUN 10:00 AM TO 10:00 PM,9645291267
1990 KOWDIAR,"TRIVANDRUM, 695003",MON-SUN 10:00 AM TO 10:00 PM,7736360733
1581 SASTHAMANGALAM,"TRIVANDRUM, 695010",MON-SUN 10:00 AM TO 10:00 PM,9846268962
9114 TRAVANCORE,"TRIVANDRUM, 695024",MON-SUN 10:00 AM TO 10:00 PM,8289988160
1371 TRANS TOWERS,"TRIVANDRUM, 695014",MON-SUN 10:00 AM TO 10:00 PM,9947461782
1031 TVM M G  ROAD,"TRIVANDRUM, 691001",MON-SUN 10:00 AM TO 10:00 PM,9847733770
